"Card1","Card2","Card3","Status","Matching_Attributes","Broken_Attributes","Type"
"2212","3112","3131","No set",NA,"1111","-15"
"2212","3112","3132","No set",NA,"1110","-14"
"2212","3112","3133","No set",NA,"1111","-15"
"2212","3112","3211","No set",NA,"1101","-13"
"2212","3112","3212","No set",NA,"1100","-12"
"2212","3112","3213","No set",NA,"1101","-13"
"2212","3112","3221","No set",NA,"1111","-15"
"2212","3112","3222","No set",NA,"1110","-14"
"2212","3112","3223","No set",NA,"1111","-15"
"2212","3112","3231","No set",NA,"1111","-15"
"2212","3112","3232","No set",NA,"1110","-14"
"2212","3112","3233","No set",NA,"1111","-15"
"2212","3112","3311","No set",NA,"1001","-9"
"2212","3112","3312","No set",NA,"1000","-8"
"2212","3112","3313","No set",NA,"1001","-9"
"2212","3112","3321","No set",NA,"1011","-11"
"2212","3112","3322","No set",NA,"1010","-10"
"2212","3112","3323","No set",NA,"1011","-11"
"2212","3112","3331","No set",NA,"1011","-11"
"2212","3112","3332","No set",NA,"1010","-10"
"2212","3112","3333","No set",NA,"1011","-11"
"2212","3113","3121","No set",NA,"1110","-14"
"2212","3113","3122","No set",NA,"1111","-15"
"2212","3113","3123","No set",NA,"1111","-15"
"2212","3113","3131","No set",NA,"1110","-14"
"2212","3113","3132","No set",NA,"1111","-15"
"2212","3113","3133","No set",NA,"1111","-15"
"2212","3113","3211","No set",NA,"1100","-12"
"2212","3113","3212","No set",NA,"1101","-13"
"2212","3113","3213","No set",NA,"1101","-13"
"2212","3113","3221","No set",NA,"1110","-14"
"2212","3113","3222","No set",NA,"1111","-15"
"2212","3113","3223","No set",NA,"1111","-15"
"2212","3113","3231","No set",NA,"1110","-14"
"2212","3113","3232","No set",NA,"1111","-15"
"2212","3113","3233","No set",NA,"1111","-15"
"2212","3113","3311","No set",NA,"1000","-8"
"2212","3113","3312","No set",NA,"1001","-9"
"2212","3113","3313","No set",NA,"1001","-9"
"2212","3113","3321","No set",NA,"1010","-10"
"2212","3113","3322","No set",NA,"1011","-11"
"2212","3113","3323","No set",NA,"1011","-11"
"2212","3113","3331","No set",NA,"1010","-10"
"2212","3113","3332","No set",NA,"1011","-11"
"2212","3113","3333","No set",NA,"1011","-11"
"2212","3121","3122","No set",NA,"1111","-15"
"2212","3121","3123","No set",NA,"1110","-14"
"2212","3121","3131","No set",NA,"1101","-13"
"2212","3121","3132","No set",NA,"1101","-13"
"2212","3121","3133","No set",NA,"1100","-12"
"2212","3121","3211","No set",NA,"1111","-15"
"2212","3121","3212","No set",NA,"1111","-15"
"2212","3121","3213","No set",NA,"1110","-14"
"2212","3121","3221","No set",NA,"1111","-15"
"2212","3121","3222","No set",NA,"1111","-15"
"2212","3121","3223","No set",NA,"1110","-14"
"2212","3121","3231","No set",NA,"1101","-13"
"2212","3121","3232","No set",NA,"1101","-13"
"2212","3121","3233","No set",NA,"1100","-12"
"2212","3121","3311","No set",NA,"1011","-11"
"2212","3121","3312","No set",NA,"1011","-11"
"2212","3121","3313","No set",NA,"1010","-10"
"2212","3121","3321","No set",NA,"1011","-11"
"2212","3121","3322","No set",NA,"1011","-11"
"2212","3121","3323","No set",NA,"1010","-10"
"2212","3121","3331","No set",NA,"1001","-9"
"2212","3121","3332","No set",NA,"1001","-9"
"2212","3121","3333","No set",NA,"1000","-8"
"2212","3122","3123","No set",NA,"1111","-15"
"2212","3122","3131","No set",NA,"1101","-13"
"2212","3122","3132","No set",NA,"1100","-12"
"2212","3122","3133","No set",NA,"1101","-13"
"2212","3122","3211","No set",NA,"1111","-15"
"2212","3122","3212","No set",NA,"1110","-14"
"2212","3122","3213","No set",NA,"1111","-15"
"2212","3122","3221","No set",NA,"1111","-15"
"2212","3122","3222","No set",NA,"1110","-14"
"2212","3122","3223","No set",NA,"1111","-15"
"2212","3122","3231","No set",NA,"1101","-13"
"2212","3122","3232","No set",NA,"1100","-12"
"2212","3122","3233","No set",NA,"1101","-13"
"2212","3122","3311","No set",NA,"1011","-11"
"2212","3122","3312","No set",NA,"1010","-10"
"2212","3122","3313","No set",NA,"1011","-11"
"2212","3122","3321","No set",NA,"1011","-11"
"2212","3122","3322","No set",NA,"1010","-10"
"2212","3122","3323","No set",NA,"1011","-11"
"2212","3122","3331","No set",NA,"1001","-9"
"2212","3122","3332","No set",NA,"1000","-8"
"2212","3122","3333","No set",NA,"1001","-9"
"2212","3123","3131","No set",NA,"1100","-12"
"2212","3123","3132","No set",NA,"1101","-13"
"2212","3123","3133","No set",NA,"1101","-13"
"2212","3123","3211","No set",NA,"1110","-14"
"2212","3123","3212","No set",NA,"1111","-15"
"2212","3123","3213","No set",NA,"1111","-15"
"2212","3123","3221","No set",NA,"1110","-14"
"2212","3123","3222","No set",NA,"1111","-15"
"2212","3123","3223","No set",NA,"1111","-15"
"2212","3123","3231","No set",NA,"1100","-12"
"2212","3123","3232","No set",NA,"1101","-13"
"2212","3123","3233","No set",NA,"1101","-13"
"2212","3123","3311","No set",NA,"1010","-10"
"2212","3123","3312","No set",NA,"1011","-11"
"2212","3123","3313","No set",NA,"1011","-11"
"2212","3123","3321","No set",NA,"1010","-10"
"2212","3123","3322","No set",NA,"1011","-11"
"2212","3123","3323","No set",NA,"1011","-11"
"2212","3123","3331","No set",NA,"1000","-8"
"2212","3123","3332","No set",NA,"1001","-9"
"2212","3123","3333","No set",NA,"1001","-9"
"2212","3131","3132","No set",NA,"1111","-15"
"2212","3131","3133","No set",NA,"1110","-14"
"2212","3131","3211","No set",NA,"1111","-15"
"2212","3131","3212","No set",NA,"1111","-15"
"2212","3131","3213","No set",NA,"1110","-14"
"2212","3131","3221","No set",NA,"1101","-13"
"2212","3131","3222","No set",NA,"1101","-13"
"2212","3131","3223","No set",NA,"1100","-12"
"2212","3131","3231","No set",NA,"1111","-15"
"2212","3131","3232","No set",NA,"1111","-15"
"2212","3131","3233","No set",NA,"1110","-14"
"2212","3131","3311","No set",NA,"1011","-11"
"2212","3131","3312","No set",NA,"1011","-11"
"2212","3131","3313","No set",NA,"1010","-10"
"2212","3131","3321","No set",NA,"1001","-9"
"2212","3131","3322","No set",NA,"1001","-9"
"2212","3131","3323","No set",NA,"1000","-8"
"2212","3131","3331","No set",NA,"1011","-11"
"2212","3131","3332","No set",NA,"1011","-11"
"2212","3131","3333","No set",NA,"1010","-10"
"2212","3132","3133","No set",NA,"1111","-15"
"2212","3132","3211","No set",NA,"1111","-15"
"2212","3132","3212","No set",NA,"1110","-14"
"2212","3132","3213","No set",NA,"1111","-15"
"2212","3132","3221","No set",NA,"1101","-13"
"2212","3132","3222","No set",NA,"1100","-12"
"2212","3132","3223","No set",NA,"1101","-13"
"2212","3132","3231","No set",NA,"1111","-15"
"2212","3132","3232","No set",NA,"1110","-14"
"2212","3132","3233","No set",NA,"1111","-15"
"2212","3132","3311","No set",NA,"1011","-11"
"2212","3132","3312","No set",NA,"1010","-10"
"2212","3132","3313","No set",NA,"1011","-11"
"2212","3132","3321","No set",NA,"1001","-9"
"2212","3132","3322","No set",NA,"1000","-8"
"2212","3132","3323","No set",NA,"1001","-9"
"2212","3132","3331","No set",NA,"1011","-11"
"2212","3132","3332","No set",NA,"1010","-10"
"2212","3132","3333","No set",NA,"1011","-11"
"2212","3133","3211","No set",NA,"1110","-14"
"2212","3133","3212","No set",NA,"1111","-15"
"2212","3133","3213","No set",NA,"1111","-15"
"2212","3133","3221","No set",NA,"1100","-12"
"2212","3133","3222","No set",NA,"1101","-13"
"2212","3133","3223","No set",NA,"1101","-13"
"2212","3133","3231","No set",NA,"1110","-14"
"2212","3133","3232","No set",NA,"1111","-15"
"2212","3133","3233","No set",NA,"1111","-15"
"2212","3133","3311","No set",NA,"1010","-10"
"2212","3133","3312","No set",NA,"1011","-11"
"2212","3133","3313","No set",NA,"1011","-11"
"2212","3133","3321","No set",NA,"1000","-8"
"2212","3133","3322","No set",NA,"1001","-9"
"2212","3133","3323","No set",NA,"1001","-9"
"2212","3133","3331","No set",NA,"1010","-10"
"2212","3133","3332","No set",NA,"1011","-11"
"2212","3133","3333","No set",NA,"1011","-11"
"2212","3211","3212","No set",NA,"1001","-9"
"2212","3211","3213","No set",NA,"1000","-8"
"2212","3211","3221","No set",NA,"1011","-11"
"2212","3211","3222","No set",NA,"1011","-11"
"2212","3211","3223","No set",NA,"1010","-10"
"2212","3211","3231","No set",NA,"1011","-11"
"2212","3211","3232","No set",NA,"1011","-11"
"2212","3211","3233","No set",NA,"1010","-10"
"2212","3211","3311","No set",NA,"1101","-13"
"2212","3211","3312","No set",NA,"1101","-13"
"2212","3211","3313","No set",NA,"1100","-12"
"2212","3211","3321","No set",NA,"1111","-15"
"2212","3211","3322","No set",NA,"1111","-15"
"2212","3211","3323","No set",NA,"1110","-14"
"2212","3211","3331","No set",NA,"1111","-15"
"2212","3211","3332","No set",NA,"1111","-15"
"2212","3211","3333","No set",NA,"1110","-14"
"2212","3212","3213","No set",NA,"1001","-9"
"2212","3212","3221","No set",NA,"1011","-11"
"2212","3212","3222","No set",NA,"1010","-10"
"2212","3212","3223","No set",NA,"1011","-11"
"2212","3212","3231","No set",NA,"1011","-11"
"2212","3212","3232","No set",NA,"1010","-10"
"2212","3212","3233","No set",NA,"1011","-11"
"2212","3212","3311","No set",NA,"1101","-13"
"2212","3212","3312","No set",NA,"1100","-12"
"2212","3212","3313","No set",NA,"1101","-13"
"2212","3212","3321","No set",NA,"1111","-15"
"2212","3212","3322","No set",NA,"1110","-14"
"2212","3212","3323","No set",NA,"1111","-15"
"2212","3212","3331","No set",NA,"1111","-15"
"2212","3212","3332","No set",NA,"1110","-14"
"2212","3212","3333","No set",NA,"1111","-15"
"2212","3213","3221","No set",NA,"1010","-10"
"2212","3213","3222","No set",NA,"1011","-11"
"2212","3213","3223","No set",NA,"1011","-11"
"2212","3213","3231","No set",NA,"1010","-10"
"2212","3213","3232","No set",NA,"1011","-11"
"2212","3213","3233","No set",NA,"1011","-11"
"2212","3213","3311","No set",NA,"1100","-12"
"2212","3213","3312","No set",NA,"1101","-13"
"2212","3213","3313","No set",NA,"1101","-13"
"2212","3213","3321","No set",NA,"1110","-14"
"2212","3213","3322","No set",NA,"1111","-15"
"2212","3213","3323","No set",NA,"1111","-15"
"2212","3213","3331","No set",NA,"1110","-14"
"2212","3213","3332","No set",NA,"1111","-15"
"2212","3213","3333","No set",NA,"1111","-15"
"2212","3221","3222","No set",NA,"1011","-11"
"2212","3221","3223","No set",NA,"1010","-10"
"2212","3221","3231","No set",NA,"1001","-9"
"2212","3221","3232","No set",NA,"1001","-9"
"2212","3221","3233","No set",NA,"1000","-8"
"2212","3221","3311","No set",NA,"1111","-15"
"2212","3221","3312","No set",NA,"1111","-15"
"2212","3221","3313","No set",NA,"1110","-14"
"2212","3221","3321","No set",NA,"1111","-15"
"2212","3221","3322","No set",NA,"1111","-15"
"2212","3221","3323","No set",NA,"1110","-14"
"2212","3221","3331","No set",NA,"1101","-13"
"2212","3221","3332","No set",NA,"1101","-13"
"2212","3221","3333","No set",NA,"1100","-12"
"2212","3222","3223","No set",NA,"1011","-11"
"2212","3222","3231","No set",NA,"1001","-9"
"2212","3222","3232","No set",NA,"1000","-8"
"2212","3222","3233","No set",NA,"1001","-9"
"2212","3222","3311","No set",NA,"1111","-15"
"2212","3222","3312","No set",NA,"1110","-14"
"2212","3222","3313","No set",NA,"1111","-15"
"2212","3222","3321","No set",NA,"1111","-15"
"2212","3222","3322","No set",NA,"1110","-14"
"2212","3222","3323","No set",NA,"1111","-15"
"2212","3222","3331","No set",NA,"1101","-13"
"2212","3222","3332","No set",NA,"1100","-12"
"2212","3222","3333","No set",NA,"1101","-13"
"2212","3223","3231","No set",NA,"1000","-8"
"2212","3223","3232","No set",NA,"1001","-9"
"2212","3223","3233","No set",NA,"1001","-9"
"2212","3223","3311","No set",NA,"1110","-14"
"2212","3223","3312","No set",NA,"1111","-15"
"2212","3223","3313","No set",NA,"1111","-15"
"2212","3223","3321","No set",NA,"1110","-14"
"2212","3223","3322","No set",NA,"1111","-15"
"2212","3223","3323","No set",NA,"1111","-15"
"2212","3223","3331","No set",NA,"1100","-12"
"2212","3223","3332","No set",NA,"1101","-13"
"2212","3223","3333","No set",NA,"1101","-13"
"2212","3231","3232","No set",NA,"1011","-11"
"2212","3231","3233","No set",NA,"1010","-10"
"2212","3231","3311","No set",NA,"1111","-15"
"2212","3231","3312","No set",NA,"1111","-15"
"2212","3231","3313","No set",NA,"1110","-14"
"2212","3231","3321","No set",NA,"1101","-13"
"2212","3231","3322","No set",NA,"1101","-13"
"2212","3231","3323","No set",NA,"1100","-12"
"2212","3231","3331","No set",NA,"1111","-15"
"2212","3231","3332","No set",NA,"1111","-15"
"2212","3231","3333","No set",NA,"1110","-14"
"2212","3232","3233","No set",NA,"1011","-11"
"2212","3232","3311","No set",NA,"1111","-15"
"2212","3232","3312","No set",NA,"1110","-14"
"2212","3232","3313","No set",NA,"1111","-15"
"2212","3232","3321","No set",NA,"1101","-13"
"2212","3232","3322","No set",NA,"1100","-12"
"2212","3232","3323","No set",NA,"1101","-13"
"2212","3232","3331","No set",NA,"1111","-15"
"2212","3232","3332","No set",NA,"1110","-14"
"2212","3232","3333","No set",NA,"1111","-15"
"2212","3233","3311","No set",NA,"1110","-14"
"2212","3233","3312","No set",NA,"1111","-15"
"2212","3233","3313","No set",NA,"1111","-15"
"2212","3233","3321","No set",NA,"1100","-12"
"2212","3233","3322","No set",NA,"1101","-13"
"2212","3233","3323","No set",NA,"1101","-13"
"2212","3233","3331","No set",NA,"1110","-14"
"2212","3233","3332","No set",NA,"1111","-15"
"2212","3233","3333","No set",NA,"1111","-15"
"2212","3311","3312","No set",NA,"1101","-13"
"2212","3311","3313","No set",NA,"1100","-12"
"2212","3311","3321","No set",NA,"1111","-15"
"2212","3311","3322","No set",NA,"1111","-15"
"2212","3311","3323","No set",NA,"1110","-14"
"2212","3311","3331","No set",NA,"1111","-15"
"2212","3311","3332","No set",NA,"1111","-15"
"2212","3311","3333","No set",NA,"1110","-14"
"2212","3312","3313","No set",NA,"1101","-13"
"2212","3312","3321","No set",NA,"1111","-15"
"2212","3312","3322","No set",NA,"1110","-14"
"2212","3312","3323","No set",NA,"1111","-15"
"2212","3312","3331","No set",NA,"1111","-15"
"2212","3312","3332","No set",NA,"1110","-14"
"2212","3312","3333","No set",NA,"1111","-15"
"2212","3313","3321","No set",NA,"1110","-14"
"2212","3313","3322","No set",NA,"1111","-15"
"2212","3313","3323","No set",NA,"1111","-15"
"2212","3313","3331","No set",NA,"1110","-14"
"2212","3313","3332","No set",NA,"1111","-15"
"2212","3313","3333","No set",NA,"1111","-15"
"2212","3321","3322","No set",NA,"1111","-15"
"2212","3321","3323","No set",NA,"1110","-14"
"2212","3321","3331","No set",NA,"1101","-13"
"2212","3321","3332","No set",NA,"1101","-13"
"2212","3321","3333","No set",NA,"1100","-12"
"2212","3322","3323","No set",NA,"1111","-15"
"2212","3322","3331","No set",NA,"1101","-13"
"2212","3322","3332","No set",NA,"1100","-12"
"2212","3322","3333","No set",NA,"1101","-13"
"2212","3323","3331","No set",NA,"1100","-12"
"2212","3323","3332","No set",NA,"1101","-13"
"2212","3323","3333","No set",NA,"1101","-13"
"2212","3331","3332","No set",NA,"1111","-15"
"2212","3331","3333","No set",NA,"1110","-14"
"2212","3332","3333","No set",NA,"1111","-15"
"2213","2221","2222","No set",NA,"0010","-2"
"2213","2221","2223","No set",NA,"0011","-3"
"2213","2221","2231","No set",NA,"0001","-1"
"2213","2221","2232","Set","1100",NA,"12"
"2213","2221","2233","No set",NA,"0001","-1"
"2213","2221","2311","No set",NA,"0111","-7"
"2213","2221","2312","No set",NA,"0110","-6"
"2213","2221","2313","No set",NA,"0111","-7"
"2213","2221","2321","No set",NA,"0111","-7"
"2213","2221","2322","No set",NA,"0110","-6"
"2213","2221","2323","No set",NA,"0111","-7"
"2213","2221","2331","No set",NA,"0101","-5"
"2213","2221","2332","No set",NA,"0100","-4"
"2213","2221","2333","No set",NA,"0101","-5"
"2213","2221","3111","No set",NA,"1111","-15"
"2213","2221","3112","No set",NA,"1110","-14"
"2213","2221","3113","No set",NA,"1111","-15"
"2213","2221","3121","No set",NA,"1111","-15"
"2213","2221","3122","No set",NA,"1110","-14"
"2213","2221","3123","No set",NA,"1111","-15"
"2213","2221","3131","No set",NA,"1101","-13"
"2213","2221","3132","No set",NA,"1100","-12"
"2213","2221","3133","No set",NA,"1101","-13"
"2213","2221","3211","No set",NA,"1011","-11"
"2213","2221","3212","No set",NA,"1010","-10"
"2213","2221","3213","No set",NA,"1011","-11"
"2213","2221","3221","No set",NA,"1011","-11"
"2213","2221","3222","No set",NA,"1010","-10"
"2213","2221","3223","No set",NA,"1011","-11"
"2213","2221","3231","No set",NA,"1001","-9"
"2213","2221","3232","No set",NA,"1000","-8"
"2213","2221","3233","No set",NA,"1001","-9"
"2213","2221","3311","No set",NA,"1111","-15"
"2213","2221","3312","No set",NA,"1110","-14"
"2213","2221","3313","No set",NA,"1111","-15"
"2213","2221","3321","No set",NA,"1111","-15"
"2213","2221","3322","No set",NA,"1110","-14"
"2213","2221","3323","No set",NA,"1111","-15"
"2213","2221","3331","No set",NA,"1101","-13"
"2213","2221","3332","No set",NA,"1100","-12"
"2213","2221","3333","No set",NA,"1101","-13"
"2213","2222","2223","No set",NA,"0011","-3"
"2213","2222","2231","Set","1100",NA,"12"
"2213","2222","2232","No set",NA,"0001","-1"
"2213","2222","2233","No set",NA,"0001","-1"
"2213","2222","2311","No set",NA,"0110","-6"
"2213","2222","2312","No set",NA,"0111","-7"
"2213","2222","2313","No set",NA,"0111","-7"
"2213","2222","2321","No set",NA,"0110","-6"
"2213","2222","2322","No set",NA,"0111","-7"
"2213","2222","2323","No set",NA,"0111","-7"
"2213","2222","2331","No set",NA,"0100","-4"
"2213","2222","2332","No set",NA,"0101","-5"
"2213","2222","2333","No set",NA,"0101","-5"
"2213","2222","3111","No set",NA,"1110","-14"
"2213","2222","3112","No set",NA,"1111","-15"
"2213","2222","3113","No set",NA,"1111","-15"
"2213","2222","3121","No set",NA,"1110","-14"
"2213","2222","3122","No set",NA,"1111","-15"
"2213","2222","3123","No set",NA,"1111","-15"
"2213","2222","3131","No set",NA,"1100","-12"
"2213","2222","3132","No set",NA,"1101","-13"
"2213","2222","3133","No set",NA,"1101","-13"
"2213","2222","3211","No set",NA,"1010","-10"
"2213","2222","3212","No set",NA,"1011","-11"
"2213","2222","3213","No set",NA,"1011","-11"
"2213","2222","3221","No set",NA,"1010","-10"
"2213","2222","3222","No set",NA,"1011","-11"
"2213","2222","3223","No set",NA,"1011","-11"
"2213","2222","3231","No set",NA,"1000","-8"
"2213","2222","3232","No set",NA,"1001","-9"
"2213","2222","3233","No set",NA,"1001","-9"
"2213","2222","3311","No set",NA,"1110","-14"
"2213","2222","3312","No set",NA,"1111","-15"
"2213","2222","3313","No set",NA,"1111","-15"
"2213","2222","3321","No set",NA,"1110","-14"
"2213","2222","3322","No set",NA,"1111","-15"
"2213","2222","3323","No set",NA,"1111","-15"
"2213","2222","3331","No set",NA,"1100","-12"
"2213","2222","3332","No set",NA,"1101","-13"
"2213","2222","3333","No set",NA,"1101","-13"
"2213","2223","2231","No set",NA,"0001","-1"
