"id","trial","type","explain","card1","card2","card3","trialid","memory",,,,,,,,,,
"pa7.04.a",21,13,0,1132,1122,1112,3318,0,,,,,,,,,,
"pa7.04.a",22,0,0,3231,1323,2112,54723,0,,,,,,,,,,
"pa7.04.a",23,-7,0,1133,1211,1231,23130,0,,,,,,,,,,
"pa7.04.a",24,8,0,2312,2133,2221,70276,0,,,,,,,,,,
"pa7.04.b",1,15,1,3311,3311,3311,85329,0,,,,,,,,,,
"pa7.04.b",2,-1,1,1213,2123,3331,31796,0,,,,,,,,,,
"pa7.04.b",3,14,1,3212,3213,3211,84505,0,,,,,,,,,,
"pa7.04.b",4,-11,1,1133,3322,1223,23531,0,,,,,,,,,,
"pa7.04.b",5,7,0,2333,3333,1333,60165,0,,,,,,,,,,
"pa7.04.b",6,-13,0,1233,3113,3121,45310,1,,,,,,,,,,
"pa7.04.b",7,2,0,1312,2213,3111,48443,0,,,,,,,,,,
"pa7.04.b",8,-8,0,1223,3233,1213,30772,1,,,,,,,,,,
"pa7.04.b",9,0,0,2213,3321,1132,22258,0,,,,,,,,,,
"pa7.04.b",10,-11,0,2133,3323,3232,71082,1,,,,,,,,,,
"pa7.04.b",11,14,0,1322,1321,1323,51101,1,,,,,,,,,,
"pa7.04.b",12,0,0,3332,2221,1113,8423,0,,,,,,,,,,
"pa7.04.b",13,-1,0,2112,2232,2321,62522,1,,,,,,,,,,
"pa7.04.b",14,4,0,2313,1331,3322,57068,0,,,,,,,,,,
"pa7.04.b",15,11,0,2123,2323,2223,67253,1,,,,,,,,,,
"pa7.04.b",16,-4,0,3212,1131,2223,19739,1,,,,,,,,,,
"pa7.04.b",17,-14,0,2211,1132,2133,22090,0,,,,,,,,,,
"pa7.04.b",18,1,0,1322,2132,3212,53413,1,,,,,,,,,,
"pa7.04.b",19,0,0,3322,1233,2111,44227,0,,,,,,,,,,
"pa7.04.b",20,8,0,2211,2133,2322,70153,0,,,,,,,,,,
"pa7.04.b",21,-2,0,1233,2331,3112,45178,0,,,,,,,,,,
"pa7.04.b",22,-7,0,1113,2132,3332,8208,1,,,,,,,,,,
"pa7.04.b",23,0,0,1211,2132,3323,27127,1,,,,,,,,,,
"pa7.04.b",24,13,0,1212,1232,1222,28305,0,,,,,,,,,,
"pa7.04.c",1,15,1,2213,2213,2213,85379,0,,,,,,,,,,
"pa7.04.c",2,-1,1,2321,1232,3112,43135,0,,,,,,,,,,
"pa7.04.c",3,14,1,2321,2322,2323,79865,0,,,,,,,,,,
"pa7.04.c",4,-11,1,1311,1221,2122,33264,0,,,,,,,,,,
"pa7.04.c",5,7,0,3233,2233,1233,44970,0,,,,,,,,,,
"pa7.04.c",6,-13,0,3113,1233,3121,45310,1,,,,,,,,,,
"pa7.04.c",7,2,0,2133,3332,1231,40649,0,,,,,,,,,,
"pa7.04.c",8,0,0,1112,2333,3221,5876,0,,,,,,,,,,
"pa7.04.c",9,-8,0,1213,3233,1223,30772,1,,,,,,,,,,
"pa7.04.c",10,-1,0,2321,2232,2112,62522,1,,,,,,,,,,
"pa7.04.c",11,14,0,1322,1323,1321,51101,1,,,,,,,,,,
"pa7.04.c",12,0,0,3311,1222,2133,36417,0,,,,,,,,,,
"pa7.04.c",13,-11,0,3232,2133,3323,71082,1,,,,,,,,,,
"pa7.04.c",14,4,0,1311,3332,2323,47064,0,,,,,,,,,,
"pa7.04.c",15,-4,0,1131,2223,3212,19739,1,,,,,,,,,,
"pa7.04.c",16,1,0,2132,3212,1322,53413,1,,,,,,,,,,
"pa7.04.c",17,-14,0,1222,2211,1113,6989,0,,,,,,,,,,
"pa7.04.c",18,0,0,3233,1112,2321,5736,0,,,,,,,,,,
"pa7.04.c",19,11,0,2223,2123,2323,67253,1,,,,,,,,,,
"pa7.04.c",20,0,0,2132,3323,1211,27127,1,,,,,,,,,,
"pa7.04.c",21,8,0,3222,3131,3313,84096,0,,,,,,,,,,
"pa7.04.c",22,13,0,3111,3131,3121,82447,0,,,,,,,,,,
"pa7.04.c",23,-2,0,1133,1213,1333,23280,0,,,,,,,,,,
"pa7.04.c",24,-7,0,1113,3332,2132,8208,1,,,,,,,,,,
"pa7.05.a",1,15,1,3123,3123,3123,85386,0,,,,,,,,,,
"pa7.05.a",2,-1,1,3123,1221,2321,34687,0,,,,,,,,,,
"pa7.05.a",3,14,1,1332,1331,1333,56061,0,,,,,,,,,,
"pa7.05.a",4,-11,1,1111,3112,1132,507,0,,,,,,,,,,
"pa7.05.a",5,-8,0,3221,1122,3323,14926,0,,,,,,,,,,
"pa7.05.a",6,0,0,2313,1231,3122,41090,0,,,,,,,,,,
"pa7.05.a",7,-13,0,3312,2322,3231,80763,0,,,,,,,,,,
"pa7.05.a",8,7,0,3222,2222,1222,36622,0,,,,,,,,,,
"pa7.05.a",9,2,0,2323,3122,1221,34747,0,,,,,,,,,,
"pa7.05.a",10,0,0,3123,2232,1311,46813,0,,,,,,,,,,
"pa7.05.a",11,4,0,3311,1323,2332,55674,0,,,,,,,,,,
"pa7.05.a",12,14,0,1121,1122,1123,9245,0,,,,,,,,,,
"pa7.05.a",13,-1,0,1323,1311,1333,45850,0,,,,,,,,,,
"pa7.05.a",14,-11,0,2221,2322,3132,74176,0,,,,,,,,,,
"pa7.05.a",15,-4,0,2212,2233,2121,64781,0,,,,,,,,,,
"pa7.05.a",16,-14,0,3312,1231,3313,41613,0,,,,,,,,,,
"pa7.05.a",17,11,0,3313,3113,3213,83185,0,,,,,,,,,,
"pa7.05.a",18,1,0,2221,1331,3111,56754,0,,,,,,,,,,
"pa7.05.a",19,0,0,1111,2232,3323,2491,0,,,,,,,,,,
"pa7.05.a",20,0,0,1213,3332,2121,31700,0,,,,,,,,,,
"pa7.05.a",21,8,0,3121,3333,3212,83429,0,,,,,,,,,,
"pa7.05.a",22,-2,0,1131,1332,1223,18296,0,,,,,,,,,,
"pa7.05.a",23,-7,0,1133,2232,3113,24990,0,,,,,,,,,,
"pa7.05.a",24,13,0,2111,2121,2131,60622,0,,,,,,,,,,
"pa7.05.b",1,15,1,3231,3231,3231,85344,0,,,,,,,,,,
"pa7.05.b",2,-1,1,1122,1212,1333,12551,0,,,,,,,,,,
"pa7.05.b",3,14,1,3233,3231,3232,85101,0,,,,,,,,,,
"pa7.05.b",4,-11,1,3322,2222,2133,70346,0,,,,,,,,,,
"pa7.05.b",5,0,0,1132,3323,2211,22175,1,,,,,,,,,,
"pa7.05.b",6,-8,0,3111,2321,3231,80024,0,,,,,,,,,,
"pa7.05.b",7,7,0,1212,3212,2212,29661,0,,,,,,,,,,
"pa7.05.b",8,-13,0,1111,1323,3133,1546,0,,,,,,,,,,
"pa7.05.b",9,2,0,1323,3222,2121,54822,1,,,,,,,,,,
"pa7.05.b",10,-11,0,3222,3232,2221,74572,0,,,,,,,,,,
"pa7.05.b",11,-1,0,1333,3111,2223,59749,1,,,,,,,,,,
"pa7.05.b",12,14,0,2232,2233,2231,76182,1,,,,,,,,,,
"pa7.05.b",13,4,0,3313,1322,2331,54052,1,,,,,,,,,,
"pa7.05.b",14,0,0,3131,1213,2322,32441,0,,,,,,,,,,
"pa7.05.b",15,-14,0,1231,2221,2121,40374,1,,,,,,,,,,
"pa7.05.b",16,11,0,2323,2123,2223,67253,0,,,,,,,,,,
"pa7.05.b",17,1,0,1313,2123,3233,49963,1,,,,,,,,,,
"pa7.05.b",18,0,0,3312,2131,1223,38472,1,,,,,,,,,,
"pa7.05.b",19,-4,0,3312,3213,3311,84830,0,,,,,,,,,,
"pa7.05.b",20,8,0,1132,1321,1213,20719,0,,,,,,,,,,
"pa7.05.b",21,0,0,2212,1131,3323,19590,1,,,,,,,,,,
"pa7.05.b",22,13,0,2223,2213,2233,73063,0,,,,,,,,,,
"pa7.05.b",23,-7,0,1211,1312,1332,26280,1,,,,,,,,,,
"pa7.05.b",24,-2,0,2212,2331,2133,70198,0,,,,,,,,,,
"pa7.05.c",1,15,1,2111,2111,2111,85322,0,,,,,,,,,,
"pa7.05.c",2,-1,1,2231,2113,2323,63762,0,,,,,,,,,,
"pa7.05.c",3,14,1,1322,1323,1321,51101,0,,,,,,,,,,
"pa7.05.c",4,-11,1,1233,2132,1323,43967,0,,,,,,,,,,
"pa7.05.c",5,0,0,3323,1132,2211,22175,1,,,,,,,,,,
"pa7.05.c",6,-13,0,3333,3212,1322,54344,0,,,,,,,,,,
"pa7.05.c",7,2,0,1323,3222,2121,54822,1,,,,,,,,,,
"pa7.05.c",8,7,0,2333,1333,3333,60165,0,,,,,,,,,,
"pa7.05.c",9,-8,0,3232,2312,2122,66325,0,,,,,,,,,,
"pa7.05.c",10,0,0,3233,2121,1312,48096,0,,,,,,,,,,
"pa7.05.c",11,14,0,2232,2231,2233,76182,1,,,,,,,,,,
"pa7.05.c",12,-1,0,2223,3111,1333,59749,1,,,,,,,,,,
"pa7.05.c",13,-11,0,1311,3332,3312,47478,0,,,,,,,,,,
"pa7.05.c",14,4,0,2331,1322,3313,54052,1,,,,,,,,,,
"pa7.05.c",15,0,0,1223,3312,2131,38472,1,,,,,,,,,,
"pa7.05.c",16,1,0,3233,1313,2123,49963,1,,,,,,,,,,
"pa7.05.c",17,-4,0,3313,1222,2331,37003,0,,,,,,,,,,
"pa7.05.c",18,11,0,3233,3133,3333,84468,0,,,,,,,,,,
"pa7.05.c",19,-14,0,2221,2121,1231,40374,1,,,,,,,,,,
"pa7.05.c",20,-7,0,1332,1312,1211,26280,1,,,,,,,,,,
"pa7.05.c",21,0,0,3323,2212,1131,19590,1,,,,,,,,,,
"pa7.05.c",22,-2,0,1111,2121,3121,1912,0,,,,,,,,,,
"pa7.05.c",23,13,0,3132,3122,3112,82770,0,,,,,,,,,,
"pa7.05.c",24,8,0,3323,3132,3211,84212,0,,,,,,,,,,
"pa7.06.a",1,15,1,3132,3132,3132,85368,0,,,,,,,,,,
"pa7.06.a",2,-1,1,2321,3331,1312,48832,0,,,,,,,,,,
"pa7.06.a",3,14,1,3213,3212,3211,84505,0,,,,,,,,,,
"pa7.06.a",4,-11,1,3211,2312,2122,66318,0,,,,,,,,,,
"pa7.06.a",5,-13,0,3213,2212,2113,63577,0,,,,,,,,,,
"pa7.06.a",6,7,0,2323,1323,3323,55622,0,,,,,,,,,,
"pa7.06.a",7,2,0,3223,1321,2122,51623,0,,,,,,,,,,
"pa7.06.a",8,0,0,3122,2231,1313,50375,0,,,,,,,,,,
"pa7.06.a",9,-8,0,1323,1122,2221,13383,0,,,,,,,,,,
"pa7.06.a",10,14,0,3113,3111,3112,82396,0,,,,,,,,,,
"pa7.06.a",11,0,0,3122,1213,2331,32498,0,,,,,,,,,,
"pa7.06.a",12,-1,0,2131,1123,3113,16690,0,,,,,,,,,,
"pa7.06.a",13,4,0,1233,2212,3221,44692,0,,,,,,,,,,
"pa7.06.a",14,-11,0,1333,1232,3112,42200,0,,,,,,,,,,
"pa7.06.a",15,-4,0,1113,3333,2123,8116,0,,,,,,,,,,
"pa7.06.a",16,-14,0,1222,3131,1123,15564,0,,,,,,,,,,
"pa7.06.a",17,11,0,3312,3112,3212,82893,0,,,,,,,,,,
"pa7.06.a",18,0,0,2321,3112,1233,45088,0,,,,,,,,,,
"pa7.06.a",19,1,0,2112,3232,1322,53128,0,,,,,,,,,,
"pa7.06.a",20,8,0,1311,1223,1132,20917,0,,,,,,,,,,
"pa7.06.a",21,-2,0,2133,1323,3223,55058,0,,,,,,,,,,
"pa7.06.a",22,0,0,2111,3233,1322,53077,0,,,,,,,,,,
"pa7.06.a",23,13,0,3212,3232,3222,84672,0,,,,,,,,,,
"pa7.06.a",24,-7,0,3332,2211,1331,56653,0,,,,,,,,,,
"pa7.06.b",1,15,1,2321,2321,2321,85337,0,,,,,,,,,,
"pa7.06.b",2,-1,1,2133,3111,1121,11154,0,,,,,,,,,,
"pa7.06.b",3,14,1,3223,3221,3222,84866,0,,,,,,,,,,
"pa7.06.b",4,-11,1,1122,2221,1332,13494,0,,,,,,,,,,
"pa7.06.b",5,0,0,1211,3322,2133,27171,1,,,,,,,,,,
"pa7.06.b",6,2,0,1311,3212,2113,46209,0,,,,,,,,,,
"pa7.06.b",7,-13,0,2323,2221,1221,34354,1,,,,,,,,,,
"pa7.06.b",8,-8,0,2131,1221,1311,33266,0,,,,,,,,,,
"pa7.06.b",9,7,0,3221,1221,2221,34370,1,,,,,,,,,,
"pa7.06.b",10,0,0,1222,3113,2331,36985,1,,,,,,,,,,
"pa7.06.b",11,-11,0,2311,2233,3133,77567,0,,,,,,,,,,
"pa7.06.b",12,14,0,2231,2233,2232,76182,0,,,,,,,,,,
"pa7.06.b",13,-1,0,1213,1232,1223,30717,0,,,,,,,,,,
"pa7.06.b",14,4,0,1211,3223,2232,27487,1,,,,,,,,,,
"pa7.06.b",15,-4,0,3231,3132,3233,84287,1,,,,,,,,,,
"pa7.06.b",16,0,0,1223,2111,3332,38181,0,,,,,,,,,,
"pa7.06.b",17,-14,0,1123,1122,3331,12243,1,,,,,,,,,,
"pa7.06.b",18,1,0,3212,2332,1122,14626,0,,,,,,,,,,
"pa7.06.b",19,11,0,1222,1122,1322,12751,1,,,,,,,,,,
"pa7.06.b",20,-7,0,3223,2223,1312,48577,1,,,,,,,,,,
"pa7.06.b",21,13,0,2321,2311,2331,78250,0,,,,,,,,,,
"pa7.06.b",22,8,0,1333,1112,1221,3909,0,,,,,,,,,,
"pa7.06.b",23,0,0,1212,3323,2131,29496,0,,,,,,,,,,
"pa7.06.b",24,-2,0,3323,1221,2112,33875,1,,,,,,,,,,
"pa7.06.c",1,15,1,1232,1232,1232,85369,0,,,,,,,,,,
"pa7.06.c",2,-1,1,1311,1212,1111,683,0,,,,,,,,,,
"pa7.06.c",3,14,1,2333,2331,2332,81261,0,,,,,,,,,,
"pa7.06.c",4,-11,1,1322,2113,2222,53149,0,,,,,,,,,,
"pa7.06.c",5,-13,0,2323,1221,2221,34354,1,,,,,,,,,,
"pa7.06.c",6,2,0,1333,2132,3231,59470,0,,,,,,,,,,
"pa7.06.c",7,-8,0,1221,2132,1313,33388,0,,,,,,,,,,
"pa7.06.c",8,7,0,2221,3221,1221,34370,1,,,,,,,,,,
"pa7.06.c",9,0,0,2133,3322,1211,27171,1,,,,,,,,,,
"pa7.06.c",10,-11,0,1231,1312,3111,39784,0,,,,,,,,,,
"pa7.06.c",11,4,0,2232,1211,3223,27487,1,,,,,,,,,,
"pa7.06.c",12,-1,0,2232,3332,1131,19829,0,,,,,,,,,,
"pa7.06.c",13,0,0,1222,3113,2331,36985,1,,,,,,,,,,
"pa7.06.c",14,14,0,2112,2113,2111,60517,0,,,,,,,,,,
"pa7.06.c",15,-4,0,3231,3132,3233,84287,1,,,,,,,,,,
"pa7.06.c",16,0,0,2133,1221,3312,34207,0,,,,,,,,,,
"pa7.06.c",17,-14,0,1122,1123,3331,12243,1,,,,,,,,,,
"pa7.06.c",18,1,0,1323,2133,3213,55055,0,,,,,,,,,,
"pa7.06.c",19,11,0,1222,1122,1322,12751,1,,,,,,,,,,
"pa7.06.c",20,-7,0,2223,1312,3223,48577,1,,,,,,,,,,
"pa7.06.c",21,0,0,1113,2222,3331,8462,0,,,,,,,,,,
"pa7.06.c",22,-2,0,3323,1221,2112,33875,1,,,,,,,,,,
"pa7.06.c",23,13,0,2223,2213,2233,73063,0,,,,,,,,,,
"pa7.06.c",24,8,0,2112,2331,2223,62450,0,,,,,,,,,,
"pa7.07.a",1,15,1,2223,2223,2223,85388,0,,,,,,,,,,
"pa7.07.a",2,-1,1,2223,3332,1112,5499,0,,,,,,,,,,
"pa7.07.a",3,14,1,3231,3232,3233,85101,0,,,,,,,,,,
"pa7.07.a",4,-11,1,1213,1212,3233,28225,0,,,,,,,,,,
"pa7.07.a",5,-8,0,2233,2122,1311,46288,0,,,,,,,,,,
"pa7.07.a",6,-13,0,3132,2123,2312,67444,0,,,,,,,,,,
"pa7.07.a",7,2,0,3211,1113,2312,8666,0,,,,,,,,,,
"pa7.07.a",8,0,0,2231,1313,3122,50375,0,,,,,,,,,,
"pa7.07.a",9,7,0,1111,3111,2111,1756,0,,,,,,,,,,
"pa7.07.a",10,0,0,1313,2221,3132,50261,0,,,,,,,,,,
"pa7.07.a",11,14,0,2322,2321,2323,79865,0,,,,,,,,,,
"pa7.07.a",12,4,0,2132,3111,1123,16734,0,,,,,,,,,,
"pa7.07.a",13,-1,0,1113,3132,2123,8097,0,,,,,,,,,,
"pa7.07.a",14,-11,0,2232,3231,2211,71399,0,,,,,,,,,,
"pa7.07.a",15,0,0,1321,2232,3113,52121,0,,,,,,,,,,
"pa7.07.a",16,-14,0,2321,2111,3111,61372,0,,,,,,,,,,
"pa7.07.a",17,1,0,2323,1233,3113,45150,0,,,,,,,,,,
"pa7.07.a",18,-4,0,2321,2223,2222,74667,0,,,,,,,,,,
"pa7.07.a",19,11,0,2213,2313,2113,63601,0,,,,,,,,,,
"pa7.07.a",20,13,0,1221,1231,1211,25822,0,,,,,,,,,,
"pa7.07.a",21,0,0,3132,2211,1323,55095,0,,,,,,,,,,
"pa7.07.a",22,8,0,3122,3211,3333,83644,0,,,,,,,,,,
"pa7.07.a",23,-7,0,2313,3323,1111,2629,0,,,,,,,,,,
"pa7.07.a",24,-2,0,2122,2222,2312,66082,0,,,,,,,,,,
"pa7.07.b",1,15,1,1313,1313,1313,85381,0,,,,,,,,,,
"pa7.07.b",2,-1,1,1223,2133,3311,38562,0,,,,,,,,,,
"pa7.07.b",3,14,1,2321,2323,2322,79865,0,,,,,,,,,,
"pa7.07.b",4,-11,1,1323,2233,1132,21492,0,,,,,,,,,,
"pa7.07.b",5,-13,0,3223,1122,3122,14777,1,,,,,,,,,,
"pa7.07.b",6,-8,0,1111,2231,1321,1411,0,,,,,,,,,,
"pa7.07.b",7,2,0,3123,2321,1222,36898,1,,,,,,,,,,
"pa7.07.b",8,0,0,2323,1112,3231,5795,1,,,,,,,,,,
"pa7.07.b",9,7,0,1112,3112,2112,4890,0,,,,,,,,,,
"pa7.07.b",10,-11,0,1132,1111,2112,480,1,,,,,,,,,,
"pa7.07.b",11,4,0,2121,1132,3113,21875,1,,,,,,,,,,
"pa7.07.b",12,0,0,3123,1211,2332,27766,0,,,,,,,,,,
"pa7.07.b",13,14,0,2121,2123,2122,64496,0,,,,,,,,,,
"pa7.07.b",14,-1,0,3212,3112,3313,82894,0,,,,,,,,,,
"pa7.07.b",15,-14,0,2232,2311,1313,50399,1,,,,,,,,,,
"pa7.07.b",16,-4,0,1211,3323,2332,27784,1,,,,,,,,,,
"pa7.07.b",17,0,0,1322,2133,3211,53457,0,,,,,,,,,,
"pa7.07.b",18,11,0,1311,1211,1111,613,1,,,,,,,,,,
"pa7.07.b",19,1,0,3121,2231,1311,46774,0,,,,,,,,,,
"pa7.07.b",20,8,0,2133,2221,2312,70276,0,,,,,,,,,,
"pa7.07.b",21,13,0,3223,3233,3213,84790,1,,,,,,,,,,
"pa7.07.b",22,0,0,1122,3311,2233,14382,0,,,,,,,,,,
"pa7.07.b",23,-7,0,3133,2323,1132,22671,0,,,,,,,,,,
"pa7.07.b",24,-2,0,3113,2313,1223,39008,1,,,,,,,,,,
"pa7.07.c",1,15,1,3131,3131,3131,85341,0,,,,,,,,,,
"pa7.07.c",2,-1,1,2332,3312,1323,55675,0,,,,,,,,,,
"pa7.07.c",3,14,1,1333,1331,1332,56061,0,,,,,,,,,,
"pa7.07.c",4,-11,1,2233,2331,3121,77751,0,,,,,,,,,,
"pa7.07.c",5,-8,0,2233,3211,3222,78031,0,,,,,,,,,,
"pa7.07.c",6,-13,0,1122,3122,3223,14777,1,,,,,,,,,,
"pa7.07.c",7,0,0,3231,1112,2323,5795,1,,,,,,,,,,
"pa7.07.c",8,2,0,3123,1222,2321,36898,1,,,,,,,,,,
"pa7.07.c",9,7,0,3331,1331,2331,57192,0,,,,,,,,,,
"pa7.07.c",10,-11,0,2112,1132,1111,480,1,,,,,,,,,,
"pa7.07.c",11,14,0,2233,2232,2231,76182,0,,,,,,,,,,
"pa7.07.c",12,0,0,3112,1233,2321,45088,0,,,,,,,,,,
"pa7.07.c",13,4,0,2121,3113,1132,21875,1,,,,,,,,,,
"pa7.07.c",14,-1,0,3313,2321,1333,60014,0,,,,,,,,,,
"pa7.07.c",15,11,0,1211,1311,1111,613,1,,,,,,,,,,
"pa7.07.c",16,1,0,1223,2313,3133,39014,0,,,,,,,,,,
"pa7.07.c",17,-4,0,3323,1211,2332,27784,1,,,,,,,,,,
"pa7.07.c",18,-14,0,1313,2232,2311,50399,1,,,,,,,,,,
"pa7.07.c",19,0,0,2313,1122,3231,14481,0,,,,,,,,,,
"pa7.07.c",20,-7,0,3123,2212,1123,16871,0,,,,,,,,,,
"pa7.07.c",21,13,0,3213,3223,3233,84790,1,,,,,,,,,,
"pa7.07.c",22,-2,0,3113,1223,2313,39008,1,,,,,,,,,,
"pa7.07.c",23,8,0,2333,2212,2121,64790,0,,,,,,,,,,
"pa7.07.c",24,0,0,3313,1121,2232,11498,0,,,,,,,,,,
"pa7.08.a",1,15,1,2133,2133,2133,85394,0,,,,,,,,,,
"pa7.08.a",2,-1,1,3122,1222,2323,36958,0,,,,,,,,,,
"pa7.08.a",3,14,1,1211,1212,1213,25681,0,,,,,,,,,,
"pa7.08.a",4,-11,1,3322,1223,3113,39280,0,,,,,,,,,,
"pa7.08.a",5,7,0,2233,1233,3233,44970,0,,,,,,,,,,
"pa7.08.a",6,2,0,3213,1112,2311,5631,0,,,,,,,,,,
"pa7.08.a",7,-13,0,2311,1322,2131,53348,0,,,,,,,,,,
"pa7.08.a",8,-8,0,1112,2122,1132,3564,0,,,,,,,,,,
"pa7.08.a",9,0,0,1133,3311,2222,24892,0,,,,,,,,,,
"pa7.08.a",10,-11,0,2333,3233,3122,82155,0,,,,,,,,,,
"pa7.08.a",11,-1,0,2312,1223,3132,38980,0,,,,,,,,,,
"pa7.08.a",12,4,0,1131,3112,2123,19343,0,,,,,,,,,,
"pa7.08.a",13,0,0,3111,2322,1233,45118,0,,,,,,,,,,
"pa7.08.a",14,14,0,3123,3121,3122,83297,0,,,,,,,,,,
"pa7.08.a",15,0,0,1231,3323,2112,40311,0,,,,,,,,,,
"pa7.08.a",16,-14,0,2323,2321,1112,5715,0,,,,,,,,,,
"pa7.08.a",17,-4,0,1312,2113,3311,48047,0,,,,,,,,,,
"pa7.08.a",18,1,0,1231,2321,3111,41118,0,,,,,,,,,,
"pa7.08.a",19,11,0,3232,3332,3132,84305,0,,,,,,,,,,
"pa7.08.a",20,-2,0,1222,1131,1323,18228,0,,,,,,,,,,
"pa7.08.a",21,8,0,3313,3122,3231,83719,0,,,,,,,,,,
"pa7.08.a",22,-7,0,1333,1123,1331,16201,0,,,,,,,,,,
"pa7.08.a",23,0,0,2233,1122,3311,14382,0,,,,,,,,,,
"pa7.08.a",24,13,0,2132,2122,2112,61998,0,,,,,,,,,,
"pa7.08.b",1,15,1,3121,3121,3121,85332,0,,,,,,,,,,
"pa7.08.b",2,-1,1,2232,2323,2112,62524,0,,,,,,,,,,
"pa7.08.b",3,14,1,2223,2221,2222,73841,0,,,,,,,,,,
"pa7.08.b",4,-11,1,3132,3122,2121,65470,0,,,,,,,,,,
"pa7.08.b",5,2,0,1223,3122,2321,39042,0,,,,,,,,,,
"pa7.08.b",6,-13,0,1233,3322,1213,30969,1,,,,,,,,,,
"pa7.08.b",7,0,0,3121,1332,2213,58201,0,,,,,,,,,,
"pa7.08.b",8,-8,0,2211,3111,3311,71743,1,,,,,,,,,,
"pa7.08.b",9,7,0,2123,3123,1123,16646,0,,,,,,,,,,
"pa7.08.b",10,-11,0,3223,3113,1321,52523,0,,,,,,,,,,
"pa7.08.b",11,-1,0,3111,2231,1323,55331,1,,,,,,,,,,
"pa7.08.b",12,4,0,2133,1121,3112,11155,0,,,,,,,,,,
"pa7.08.b",13,14,0,2312,2311,2313,78181,1,,,,,,,,,,
"pa7.08.b",14,0,0,3213,1121,2332,11777,1,,,,,,,,,,
"pa7.08.b",15,11,0,3223,3123,3323,83921,0,,,,,,,,,,
"pa7.08.b",16,1,0,3212,1122,2332,14626,1,,,,,,,,,,
"pa7.08.b",17,-14,0,1112,2312,2122,5031,0,,,,,,,,,,
"pa7.08.b",18,0,0,2333,3112,1221,34828,1,,,,,,,,,,
"pa7.08.b",19,-4,0,1132,1313,1121,9482,1,,,,,,,,,,
"pa7.08.b",20,8,0,3221,3132,3313,84254,0,,,,,,,,,,
"pa7.08.b",21,0,0,3312,1233,2121,44377,1,,,,,,,,,,
"pa7.08.b",22,-7,0,1333,2211,3311,59562,0,,,,,,,,,,
"pa7.08.b",23,-2,0,3133,2211,1312,48366,0,,,,,,,,,,
"pa7.08.b",24,13,0,1112,1132,1122,3318,1,,,,,,,,,,
"pa7.08.c",1,15,1,1323,1323,1323,85390,0,,,,,,,,,,
"pa7.08.c",2,-1,1,1123,2231,3313,17086,0,,,,,,,,,,
"pa7.08.c",3,14,1,2121,2122,2123,64496,0,,,,,,,,,,
"pa7.08.c",4,-11,1,1221,3333,3123,34994,0,,,,,,,,,,
"pa7.08.c",5,2,0,2331,1133,3232,25264,0,,,,,,,,,,
"pa7.08.c",6,-8,0,3311,2211,3111,71743,1,,,,,,,,,,
"pa7.08.c",7,-13,0,1233,1213,3322,30969,1,,,,,,,,,,
"pa7.08.c",8,7,0,3211,1211,2211,27202,0,,,,,,,,,,
"pa7.08.c",9,0,0,1333,2221,3112,59671,0,,,,,,,,,,
"pa7.08.c",10,14,0,2311,2312,2313,78181,1,,,,,,,,,,
"pa7.08.c",11,0,0,1121,2332,3213,11777,1,,,,,,,,,,
"pa7.08.c",12,-11,0,1213,3222,1223,30768,0,,,,,,,,,,
"pa7.08.c",13,-1,0,3111,1323,2231,55331,1,,,,,,,,,,
"pa7.08.c",14,4,0,3132,1121,2113,10876,0,,,,,,,,,,
"pa7.08.c",15,1,0,2332,3212,1122,14626,1,,,,,,,,,,
"pa7.08.c",16,-14,0,1112,1233,2111,4235,0,,,,,,,,,,
"pa7.08.c",17,-4,0,1132,1121,1313,9482,1,,,,,,,,,,
"pa7.08.c",18,0,0,1221,2333,3112,34828,1,,,,,,,,,,
"pa7.08.c",19,11,0,1123,1223,1323,15593,0,,,,,,,,,,
"pa7.08.c",20,8,0,3211,3333,3122,83644,0,,,,,,,,,,
"pa7.08.c",21,-7,0,2313,2331,2211,71519,0,,,,,,,,,,
"pa7.08.c",22,-2,0,3132,3213,3331,84244,0,,,,,,,,,,
"pa7.08.c",23,13,0,1112,1132,1122,3318,1,,,,,,,,,,
"pa7.08.c",24,0,0,1233,2121,3312,44377,1,,,,,,,,,,
"pb7.01.a",1,15,1,2311,2311,2311,85328,0,,,,,,,,,,
"pb7.01.a",2,-1,1,1332,2122,3213,57894,0,,,,,,,,,,
"pb7.01.a",3,14,1,2311,2313,2312,78181,0,,,,,,,,,,
"pb7.01.a",4,-11,1,3223,2111,2323,61447,0,,,,,,,,,,
"pb7.01.a",5,7,0,2232,1232,3232,42980,0,,,,,,,,,,
"pb7.01.a",6,2,0,2333,3231,1132,22762,0,,,,,,,,,,
"pb7.01.a",7,-13,0,2212,1121,1132,9499,0,,,,,,,,,,
"pb7.01.a",8,0,0,2121,3232,1313,49865,0,,,,,,,,,,
"pb7.01.a",9,-8,0,3122,3212,2332,81797,0,,,,,,,,,,
"pb7.01.a",10,-11,0,2132,3233,3323,70101,0,,,,,,,,,,
"pb7.01.a",11,4,0,2132,3113,1121,11111,0,,,,,,,,,,
"pb7.01.a",12,-1,0,2213,2323,2132,69249,0,,,,,,,,,,
"pb7.01.a",13,0,0,1331,2123,3212,56456,0,,,,,,,,,,
"pb7.01.a",14,14,0,3211,3213,3212,84505,0,,,,,,,,,,
